Name,Year,Manufacturer,State,Color,Fuel type,Transmission,Engine,VIN,Mileage,Price
Grand Cherokee Limited,2018,Jeep,NY,Granite Crystal Clearcoat Metallic,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG1JC450712,"34,506 mi.","$29,777"
Sienna SE Premium,2015,Toyota,TX,Silver,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC,5TDXK3DC9FS631236,"73,139 mi.","$23,997"
Navigator Reserve,2018,Lincoln,IL,Black Velvet,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ2LT8JEL09845,"33,036 mi.","$65,900"
Wrangler Unlimited Rubicon,2020,Jeep,IA,Black,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4HJXFG2LW184212,"16,616 mi.","$55,950"
RAV4 Limited,2017,Toyota,IL,Gray,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMDFREV1HJ158748,"80,040 mi.","$25,534"
Wrangler Unlimited Sport,2012,Jeep,WA,Bright White Clearcoat,Gasoline ,5-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4BJWDG1CL281695,"122,546 mi.","$24,881"
Legacy Premium,2017,Subaru,MN,Twilight Blue Metallic,Gasoline ,Lineartronic Continuously Variable -inc,Engine: 2.5L DOHC 16 Valve 4-Cylinder -inc: Active Valve Control,4S3BNAF69H3066438,"36,809 mi.","$15,873"
Tiguan SE,2011,Volkswagen,IL,Candy White,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WVGAV7AX6BW513761,"79,122 mi.","$10,895"
Tacoma SR,2019,Toyota,PA,Barcelona Red Metallic,Gasoline ,6-Speed Automatic,2.7L I4 16V MPFI DOHC,5TFSX5EN1KX070512,"19,208 mi.","$33,899"
X5 xDrive50i,2019,BMW,MN,Black Sapphire Metallic,Gasoline ,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,5UXJU2C54KLN67145,"18,398 mi.","$77,990"
Civic Type R Touring,2019,Honda,NY,Red,Gasoline ,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,SHHFK8G74KU203658,"10,680 mi.","$39,990"
CR-V EX-L,2013,Honda,MD,Mountain Air Metallic,Gasoline ,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6RM4H73DL036459,"84,763 mi.","$16,326"
Silverado 1500 LT,2018,Chevrolet,NY,Havana Metallic,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV,1GCVKRECXJZ171584,"16,177 mi.","$38,574"
QX30 Sport,2018,INFINITI,NJ,Black,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,SJKCH5CP8JA041948,"35,219 mi.","$32,174"
CR-V EX-L,2018,Honda,ME,Black,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H86JE087471,"20,362 mi.","$29,952"
330 i xDrive,2018,BMW,MA,Black Sapphire Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA8D9C50JEM32298,"37,128 mi.","$34,850"
QX80 Base,2017,INFINITI,GA,Liquid Platinum,Gasoline ,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AZ2NE5H9154886,"72,736 mi.","$39,413"
Compass Limited,2018,Jeep,CO,Diamond Black,Gasoline ,9-Speed Automatic,2.4L I4 16V MPFI SOHC,3C4NJDCB2JT326281,"16,106 mi.","$26,189"
AMG G 63 Base,2017,Mercedes-Benz,CA,Copper,Gasoline ,7-Speed Automatic,5.5L V8 32V GDI DOHC Twin Turbo,WDCYC7DF4HX275790,"47,672 mi.","$107,998"
GLC 300 Base 4MATIC,2020,Mercedes-Benz,FL,White,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB3LF766108,"12,103 mi.","$48,806"
Q3 45 S line Premium,2021,Audi,AZ,Chronos Gray Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1EECF31M1021315,"1,000 mi.","$40,990"
Silverado 2500 LTZ,2019,Chevrolet,UT,Mosaic Black Metallic,Diesel ,6-Speed Automatic,6.6L V8 32V DDI OHV Turbo Diesel,1GC1KTEY6KF182849,"19,946 mi.","$66,995"
GS 350 Base,2015,Lexus,IL,Black,Gasoline ,6-Speed Automatic,3.5L V6 24V PDI DOHC,JTHCE1BL3FA000541,"65,861 mi.","$28,995"
Yukon Denali,2018,GMC,IL,Onyx Black,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2CKJ7JR141515,"61,216 mi.","$50,355"
Pilot EX-L,2019,Honda,OH,Modern Steel Metallic,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56KB033609,"43,098 mi.","$34,000"
Forester 2.5i Touring,2017,Subaru,WI,Jasmine Green Metallic,Gasoline ,Automatic CVT,2.5L H4 16V MPFI DOHC,JF2SJAWC1HH517898,"22,927 mi.","$29,993"
X1 xDrive28i,2018,BMW,OH,Black Sapphire Metallic,– ,Automatic,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,WBXHT3C34J5K26194,"31,792 mi.","$31,860"
F-150 XLT,2012,Ford,UT,Oxford White,E85 Flex Fuel ,6-Speed Automatic,5.0L V8 32V MPFI DOHC Flexible Fuel,1FTFW1EF4CFA29983,"145,967 mi.","$14,834"
X5 xDrive35i,2018,BMW,IL,Space Gray Metallic,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR0C56J0X95772,"48,924 mi.","$41,489"
Tacoma TRD Pro,2017,Toyota,CA,Gray,Gasoline ,6-Speed Automatic,3.5L V6 24V PDI DOHC,5TFCZ5AN6HX105719,"33,949 mi.","$45,950"
XC90 T5 Momentum,2018,Volvo,FL,Ice White,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4102CKXJ1347907,"46,029 mi.","$38,271"
Macan S,2015,Porsche,MA,Black,Gasoline ,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Twin Turbo,WP1AB2A50FLB59353,"73,866 mi.","$33,990"
CX-30 Premium Package,2020,Mazda,IL,Machine Gray Metallic,Gasoline ,6-Speed Automatic,2.5L I4 16V,3MVDMAEM3LM100987,"12,119 mi.","$29,295"
Pilot LX,2004,Honda,CO,Maroon,Gasoline ,Automatic,"V6, VTEC, 3.5 Liter",2HKYF18174H592509,"203,128 mi.","$4,995"
S5 3.0T Premium Plus,2018,Audi,PA,Brilliant Black,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WAUB4DF50JA055192,"30,176 mi.","$49,999"
Highlander Limited Platinum,2016,Toyota,TX,Blizzard Pearl,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC,5TDYKRFH1GS132156,"49,160 mi.","$32,998"
Civic EX-L,2013,Honda,CA,Gray,Gasoline ,5-Speed Automatic,1.8L I4 16V MPFI SOHC,19XFB2F92DE258121,"32,445 mi.","$14,999"
Tundra SR5,2020,Toyota,TX,Voodoo Blue,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFDY5F10LX883455,"17,341 mi.","$49,998"
Tiguan 2.0T SE,2019,Volkswagen,MI,Cardinal Red Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV2B7AX4KM045807,"28,116 mi.","$26,000"
Telluride EX,2020,Kia,VA,Dark Moss,Gasoline ,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP3DHC7LG048637,"14,682 mi.","$45,250"
CX-5 Grand Touring,2019,Mazda,IA,Soul Red Crystal Metallic,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDM1K0614002,"35,232 mi.","$30,521"
MKC Reserve,2019,Lincoln,FL,Burgundy Velvet Metallic Tinted Clearcoat,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5LMCJ3C97KUL07997,"17,332 mi.","$33,267"
430 Gran Coupe i xDrive,2019,BMW,CT,Alpine White,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4J3C54KBL08526,"20,552 mi.","$37,995"
AMG GLE 43 Coupe 4MATIC,2017,Mercedes-Benz,FL,Black,Gasoline ,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGED6EB9HA059444,"41,310 mi.","$65,998"
X3 xDrive28i,2012,BMW,CA,Black,Gasoline ,8-Speed Automatic,3.0L I6 24V MPFI DOHC,5UXWX5C52CL725658,"90,499 mi.","$11,999"
Escape XLT,2011,Ford,OH,Steel Blue Metallic,E85 Flex Fuel ,6-Speed Automatic,3.0L V6 24V MPFI DOHC Flexible Fuel,1FMCU9DG8BKB11699,"86,094 mi.","$9,250"
Rogue SL,2014,Nissan,NY,Gun Metallic,Gasoline ,Automatic CVT,2.5L I4 16V MPFI DOHC,5N1AT2MV2EC854213,"91,075 mi.","$17,997"
550 i,2013,BMW,NC,Carbon Black Metallic,Gasoline ,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBAFR9C53DD227299,"59,473 mi.","$24,995"
Cherokee Limited,2019,Jeep,FL,Diamond Black,Gasoline ,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX2KD229060,"24,013 mi.","$29,989"
Silverado 1500 WT,2019,Chevrolet,FL,Summit White,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV,3GCNWAEFXKG229081,"18,843 mi.","$25,000"
Stinger GT2,2019,Kia,AZ,Snow White Pearl,Gasoline ,8-Speed Automatic,3.3L V6 24V GDI DOHC Twin Turbo,KNAE55LC2K6046307,"21,094 mi.","$42,500"
X3 M Competition,2020,BMW,GA,Black Sapphire Metallic,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Twin Turbo,5YMTS0C04LLA57950,"11,048 mi.","$76,577"
Traverse High Country,2018,Chevrolet,OH,Mosaic Black Metallic,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNEVKKW9JJ242194,"22,903 mi.","$43,519"
X7 xDrive40i,2019,BMW,AZ,Black Sapphire Metallic,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C58KL081487,"23,649 mi.","$78,082"
XT6 Premium Luxury AWD,2020,Cadillac,IL,Black,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKPDRS9LZ108823,"16,315 mi.","$55,950"
Expedition Limited,2020,Ford,TX,BLACK,Gasoline ,Automatic,Twin Turbo Premium Unleaded V-6 3.5 L/213,1FMJK1KT2LEA85583,"20,834 mi.","$65,455"
Civic Sport,2019,Honda,MD,Black,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,SHHFK7H41KU405050,"21,212 mi.","$23,489"
Civic Sport,2020,Honda,AZ,Platinum White Pearl,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F8XLE023646,"13,383 mi.","$23,565"
C-Class C 300,2018,Mercedes-Benz,FL,Black,Gasoline ,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF4JBXJU282343,"30,326 mi.","$33,995"
Highlander XLE,2018,Toyota,NY,Midnight Black Metallic,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDJZRFH6JS559661,"30,780 mi.","$34,986"
Elantra SE,2017,Hyundai,GA,Quartz White Pearl,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC,5NPD84LF0HH060022,"38,364 mi.","$16,488"
Civic EX,2018,Honda,OH,Modern Steel Metallic,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F79JH593115,"39,276 mi.","$21,831"
C-Class C 300,2017,Mercedes-Benz,NV,Black,Gasoline ,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,55SWF4JB7HU187085,"46,569 mi.","$27,495"
CX-5 Sport,2018,Mazda,IL,Sonic Silver Metallic,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBBM7J0453849,"30,021 mi.","$24,412"
Grand Cherokee Limited,2020,Jeep,CO,Bright White Clearcoat,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG3LC300054,"29,899 mi.","$40,998"
Trax LT,2018,Chevrolet,NY,Summit White,Gasoline ,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,3GNCJLSB4JL358479,"34,965 mi.","$18,395"
Grand Cherokee Limited,2018,Jeep,MN,Granite Crystal Metallic Clearcoat,Gasoline ,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFBG2JC238255,"45,378 mi.","$33,998"
Model 3 Long Range,2019,Tesla,CO,Pearl White Multi,Electric ,1-Speed Automatic,Electric,5YJ3E1EB5KF388149,"36,911 mi.","$49,999"
CR-V EX,2020,Honda,AZ,Modern Steel Metallic,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H5XLH650916,"17,408 mi.","$33,995"
Journey GT,2019,Dodge,AZ,Billet Clearcoat,Gasoline ,Automatic,3.6L V6 24V MPFI DOHC,3C4PDDEG9KT784796,"45,626 mi.","$23,489"
Rover Range Rover Sport Supercharged HSE,2015,Land,NY,Fuji White,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,SALWR2VF0FA605897,"49,928 mi.","$49,950"
Sportage LX,2019,Kia,TX,Gray,Gasoline ,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPM3AC8K7627570,"12,700 mi.","$17,550"
S90 T5 Momentum,2018,Volvo,IL,Black Stone,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,LVY982MK3JP033146,"28,777 mi.","$33,509"
XT5 Platinum,2017,Cadillac,WI,Stellar Black Metallic,Gasoline ,8-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKNFRS9HZ233426,"47,806 mi.","$32,997"
Q7 3.0T Prestige,2018,Audi,IL,Night Black,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,WA1VABF7XJD037712,"47,803 mi.","$52,980"
California Base,2012,Ferrari,NC,Black,Gasoline ,7-Speed Automatic with Auto-Shift,4.3L V8 32V GDI DOHC,ZFF65LJA3C0183274,"20,632 mi.","$125,995"
Q5 2.0T Premium Plus,2014,Audi,VA,Tan,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1LFAFP4EA033651,"82,917 mi.","$18,990"
Expedition Max Limited,2019,Ford,OH,White Platinum Tri-Coat Metallic,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJK2AT6KEA53001,"39,964 mi.","$59,299"
X3 xDrive28i,2013,BMW,IL,Red,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXWX9C52D0A30979,"54,471 mi.","$16,985"
RDX A-Spec,2019,Acura,TX,Lunar Silver Metallic,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5J8TC1H69KL010399,"33,428 mi.","$40,687"
Grand Cherokee High Altitude,2018,Jeep,AZ,Diamond Black,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJECG8JC512972,"21,652 mi.","$40,000"
Palisade SE,2021,Hyundai,TX,Hyper White,Gasoline ,8-Speed Automatic with SHIFTRONIC,V6 Cylinder Engine,KM8R1DHE3MU286710,"12,050 mi.","$46,211"
Escalade Luxury,2018,Cadillac,OH,Black Raven,Gasoline ,10-Speed Automatic,6.2L V8 16V GDI OHV,1GYS4BKJ6JR261302,"46,642 mi.","$58,209"
X5 sDrive35i,2017,BMW,CA,Black,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR2C30H0X05858,"37,578 mi.","$35,999"
Explorer Limited,2018,Ford,GA,Shadow Black,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K7F85JGB11654,"97,722 mi.","$30,500"
Romeo Giulia Ti,2018,Alfa,NJ,Rosso,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFAEEN9J7564141,"16,368 mi.","$32,599"
GS 350 Base,2013,Lexus,KY,Red,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI DOHC,JTHBE1BL0D5016701,"109,022 mi.","$18,995"
Civic LX,2018,Honda,NY,Lunar Silver Metallic,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F52JH509750,"1,878 mi.","$19,995"
XC60 T6 Dynamic,2017,Volvo,MO,–,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV449MRRXH2207587,"50,069 mi.","$31,313"
MDX 3.5L w/Technology Package,2019,Acura,NY,Majestic Black Pearl,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC,5J8YD4H55KL007012,"29,793 mi.","$38,995"
330 i xDrive,2018,BMW,NJ,Black Sapphire Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA8D9G50JNU68938,"36,092 mi.","$28,995"
RX 350 Base,2020,Lexus,IL,Caviar,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMAA7LC155187,"16,048 mi.","$48,495"
Sorento LX,2005,Kia,CA,Blue,Gasoline ,5-Speed Manual,3.5L V6 24V MPFI DOHC,KNDJD733455474728,"64,452 mi.","$7,995"
GLA 250 Base 4MATIC,2018,Mercedes-Benz,WA,Midnight Black,E85 Flex Fuel ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDCTG4GB3JJ424317,"14,841 mi.","$36,470"
GL-Class GL 450 4MATIC,2016,Mercedes-Benz,FL,Steel Gray Metallic,Gasoline ,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGDF6EE7GA634204,"55,104 mi.","$31,642"
Tahoe LT,2018,Chevrolet,CA,Black,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSCBKC4JR256276,"56,286 mi.","$44,591"
Focus ZX4 S,2005,Ford,PA,Silver,Gasoline ,4-Speed Automatic,2.0L I4 16V MPFI DOHC,1FAFP34NX5W181423,"11,245 mi.","$6,995"
Aviator Grand Touring AWD,2020,Lincoln,MO,Pristine White,Hybrid ,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo Hybrid,5LMYJ8XY1LGL19731,"2,874 mi.","$69,999"
X3 sDrive30i,2019,BMW,FL,Jet Black,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR7C53KLR52381,"24,636 mi.","$38,989"
Encore Preferred,2018,Buick,CA,Graphite Gray Metallic,Gasoline ,automatic,4 Cylinder Engine,KL4CJASB8JB692247,"14,433 mi.","$22,589"
IS 300 Base,2016,Lexus,NY,Atomic Silver,Gasoline ,Automatic,Premium Unleaded V-6 3.5 L/211,JTHCM1D25G5011316,"49,974 mi.","$23,997"
X4 xDrive28i,2018,BMW,IL,Black Sapphire Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXXW3C57J0T83134,"31,802 mi.","$37,756"
Xterra XE-V6,2001,Nissan,NC,Alpine Green Metallic,Gasoline ,4-Speed Automatic,3.3L V6 12V MPFI SOHC,5N1ED28T91C550295,"164,871 mi.","$4,995"
Charger R/T,2014,Dodge,TX,Header Orange Clearcoat,Gasoline ,5-Speed Automatic,5.7L V8 16V MPFI OHV,2C3CDXCT0EH147698,"73,445 mi.","$24,995"
MKX Reserve,2017,Lincoln,IN,Black Velvet,Gasoline ,6-Speed Automatic,3.7L V6 24V MPFI DOHC,2LMPJ6LR6HBL44841,"64,296 mi.","$26,790"
MDX 3.5L w/Technology Package,2018,Acura,OH,Fathom Blue Pearl,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC,5J8YD4H5XJL004282,"50,068 mi.","$38,982"
Silverado 1500 Custom Trail Boss,2019,Chevrolet,IN,Black,Gasoline ,6-Speed Automatic,4.3L V6 12V GDI OHV,3GCPYCEH6KG125767,"18,459 mi.","$43,598"
Yukon XL Denali,2018,GMC,CA,Gray metallic,Gasoline ,automatic,8 Cylinder Engine,1GKS1HKJ4JR241278,"64,993 mi.","$55,789"
LX 570 Base,2014,Lexus,TX,Starfire Pearl,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC,JTJHY7AX9E4136575,"134,047 mi.","$38,997"
Grand Cherokee Limited,2018,Jeep,OR,Walnut Brown,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG0JC343120,"17,631 mi.","$37,990"
SRX Luxury Collection,2015,Cadillac,MA,Black Raven,Gasoline ,6-Speed Automatic,3.6L V6 24V GDI DOHC,3GYFNEE30FS624484,"67,223 mi.","$21,998"
Town Car Signature Limited,2006,Lincoln,MI,Silver Birch Clearcoat Metallic,Gasoline ,4-Speed Automatic,4.6L V8 16V MPFI SOHC,1LNHM82V86Y608594,"48,087 mi.","$9,200"
Silverado 2500 High Country,2019,Chevrolet,IL,Black,Diesel ,6-Speed Automatic,6.6L V8 32V DDI OHV Turbo Diesel,1GC1KUEY2KF280069,"19,971 mi.","$67,990"
Grand Cherokee Overland,2018,Jeep,AZ,Ivory,Gasoline ,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4RJFCT1JC453783,"31,882 mi.","$39,998"
RAV4 Limited,2019,Toyota,IL,–,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMN1RFV5KD515775,"39,588 mi.","$32,962"
Murano Platinum,2020,Nissan,IA,White,Gasoline ,Automatic CVT,3.5L V6 24V MPFI DOHC,5N1AZ2DS0LN115668,"29,068 mi.","$38,998"
Grand Cherokee Limited,2017,Jeep,NJ,Bright White Clearcoat,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8HC601992,"47,856 mi.","$25,995"
Traverse LT Leather,2019,Chevrolet,UT,Graphite Metallic,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNEVHKW6KJ318488,"14,347 mi.","$34,000"
F-150 XLT,2019,Ford,FL,Ruby Red Metallic Tinted Clearcoat,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E53KFA40916,"18,541 mi.","$43,999"
Impreza 2.0i,2016,Subaru,CO,Crystal White Pearl,Gasoline ,5-Speed Manual,2.0L H4 16V MPFI DOHC,JF1GPAA67G9219326,"53,705 mi.","$14,488"
AMG GLC 63 Base 4MATIC,2019,Mercedes-Benz,MD,Obsidian Black Metallic,Gasoline ,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WDC0G8JB3KF495783,"32,176 mi.","$72,900"
X5 xDrive35i,2018,BMW,CA,Dark Graphite Metallic,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXKR0C51J0X99339,"47,022 mi.","$38,499"
Enclave Premium,2018,Buick,PA,White Frost Tri-Coat,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC,5GAEVBKW0JJ221373,"40,986 mi.","$36,502"
MX-5 Miata Touring,2010,Mazda,FL,Brilliant Black Clearcoat,Gasoline ,6-Speed Automatic,2.0L I4 16V MPFI DOHC,JM1NC2EF5A0210651,"49,697 mi.","$12,500"
Corvette Stingray,2015,Chevrolet,FL,Shark Gray Metallic,Gasoline ,Automatic,Gas V8 6.2L/376,1G1YF2D71F5105655,"45,229 mi.","$48,199"
1500 Rebel,2021,RAM,CO,Granite Crystal Clearcoat Metallic,Gasoline ,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFLT8MN775217,"1,252 mi.","$60,491"
Tundra Grade,2013,Toyota,IN,Barcelona Red Metallic,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFLY5F10DX137438,"92,222 mi.","$21,881"
Accord EX-L,2011,Honda,MD,Celestial Blue Metallic,Gasoline ,5-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCP3F87BA016475,"58,661 mi.","$14,900"
GLB 250 Base,2020,Mercedes-Benz,CA,Polar White,Gasoline ,8-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1N4M4GB1LW032597,"12,953 mi.","$40,995"
Model 3 Long Range,2020,Tesla,FL,Pearl White,Electric ,1-Speed Automatic,Electric,5YJ3E1EB5LF721953,"30,672 mi.","$52,788"
A4 2.0T Premium Plus,2018,Audi,WA,Manhattan Gray Metallic,Gasoline ,Automatic,2.0L I4,WAUENAF42JA016796,"47,461 mi.","$29,880"
RX 350L Premium,2018,Lexus,TX,Obsidian Black,Gasoline ,8-Speed Automatic,3.5L V6 24V MPFI DOHC,JTJGZKCA1J2003125,"19,638 mi.","$43,991"
4Runner Limited,2018,Toyota,MN,Black,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEBU5JR3J5491347,"43,441 mi.","$42,999"
Rogue SL,2018,Nissan,SC,Magnetic Black,Gasoline ,Automatic CVT,2.5L I4 16V MPFI DOHC,5N1AT2MV8JC728688,"83,201 mi.","$23,392"
ES 350,2015,Lexus,PA,Black,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC,JTHBK1GG3F2157402,"14,947 mi.","$27,995"
Yukon SLT,2020,GMC,IN,Summit White,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS2BKC3LR269183,"49,166 mi.","$59,988"
Rover Range Rover 3.0L Supercharged HSE,2014,Land,NJ,Barolo Black Metallic,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,SALGS2WF2EA172413,"101,293 mi.","$36,700"
Terrain SLE,2019,GMC,FL,Quicksilver Metallic,Gasoline ,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GKALMEV3KL140576,"11,936 mi.","$24,000"
Wrangler Sport,2014,Jeep,MI,Black Clearcoat,Gasoline ,5-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4AJWAG7EL327209,"46,087 mi.","$27,000"
Edge Titanium,2019,Ford,GA,Black,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK3K90KBC72342,"16,231 mi.","$36,511"
Camry XSE,2019,Toyota,NJ,Celestial Silver,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1B61HK4KU247760,"19,478 mi.","$30,999"
CX-5 Grand Touring,2020,Mazda,MN,Snowflake White Pearl,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDM5L0771016,"49,940 mi.","$26,800"
Corvette Base,2004,Chevrolet,IL,Magnetic Red Metallic II,Gasoline ,4-Speed Automatic,5.7L V8 16V MPFI OHV,1G1YY32G345130878,"31,281 mi.","$29,895"
Grand Cherokee Laredo E,2018,Jeep,TX,Velvet Red Pearlcoat,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJEAG2JC368581,"84,919 mi.","$26,986"
S60 T6 Inscription,2021,Volvo,MD,Crystal White Metallic,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC,7JRA22TL9MG081661,"18,844 mi.","$45,000"
Grand Cherokee Overland,2014,Jeep,IL,Bright White Clearcoat,E85 Flex Fuel ,8-Speed Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,1C4RJFCG5EC580285,"55,038 mi.","$24,958"
Accord Sport 1.5T,2020,Honda,FL,Modern Steel Metallic,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F37LA132243,"10,833 mi.","$27,500"
